detection,timestamp,framerate,angle,distance,x-coord,y-coord,BBleft,BBtop,BBright,BBbottom,iteration
1,1650628931561220884,0.6434360245592499,-0.03334844981935469,3.2669767485479575,3.2651602832717268,-0.10892841731101537,280.0,66.5625,401.25,408.75,0
1,1650628933142203092,11.166200332778702,-0.035872756886182779,3.2498425798681501,3.247751766519658,-0.1165558106338524,284.6875,63.28125,399.6875,428.90625,1
1,1650628933253758907,15.40352926054463,-0.035872756886182779,3.2168441883377228,3.214774604779842,-0.11537232122477516,284.6875,63.28125,399.6875,428.90625,2
1,1650628933330743074,15.540502788121307,-0.035872756886182779,3.2168441883377228,3.214774604779842,-0.11537232122477516,284.6875,63.28125,399.6875,428.90625,3
1,1650628933406733036,16.117618577340902,-0.035872756886182779,3.2168441883377228,3.214774604779842,-0.11537232122477516,284.6875,63.28125,399.6875,428.90625,4
1,1650628933483457088,16.876789055427018,-0.035367931030269889,3.2004928575946439,3.1984913331203324,-0.11317121307315534,283.125,63.75,400.625,438.28125,5
1,1650628933555073022,16.761125319693093,-0.035367931030269889,3.2004928575946439,3.1984913331203324,-0.11317121307315534,283.125,63.75,400.625,438.28125,6
1,1650628933626821041,17.498723361647446,-0.035367931030269889,3.2004928575946439,3.1984913331203324,-0.11317121307315534,283.125,63.75,400.625,438.28125,7
1,1650628933696659088,17.04045697941805,-0.035367931030269889,3.2004928575946439,3.1984913331203324,-0.11317121307315534,283.125,63.75,400.625,438.28125,8
1,1650628933767363071,14.97163662323755,-0.035367931030269889,3.2004928575946439,3.1984913331203324,-0.11317121307315534,283.125,63.75,400.625,438.28125,9
1,1650628933850867986,17.005635698705007,-0.035367931030269889,3.2336335362181212,3.2316112862236128,-0.11434308595922868,284.0625,64.1015625,399.6875,434.53125,10
1,1650628933922880887,15.991520609418071,-0.035367931030269889,3.2336335362181212,3.2316112862236128,-0.11434308595922868,284.0625,64.1015625,399.6875,434.53125,11
1,1650628933999777078,17.32324467206344,-0.035367931030269889,3.2336335362181212,3.2316112862236128,-0.11434308595922868,284.0625,64.1015625,399.6875,434.53125,12
1,1650628934069107055,16.003113398679094,-0.035367931030269889,3.2336335362181212,3.2316112862236128,-0.11434308595922868,284.0625,64.1015625,399.6875,434.53125,13
1,1650628934144795894,17.17562172145077,-0.033979567704018464,3.2009194439530568,3.1990717133132769,-0.10874492979261714,283.59375,65.5078125,398.4375,423.28125,14
1,1650628934215127944,17.159740945149267,-0.033979567704018464,3.2009194439530568,3.1990717133132769,-0.10874492979261714,283.59375,65.5078125,398.4375,423.28125,15
1,1650628934285515069,16.938265023846736,-0.033979567704018464,3.2009194439530568,3.1990717133132769,-0.10874492979261714,283.59375,65.5078125,398.4375,423.28125,16
1,1650628934357978105,16.110622868205144,-0.033979567704018464,3.2009194439530568,3.1990717133132769,-0.10874492979261714,283.59375,65.5078125,398.4375,423.28125,17
1,1650628934432162046,16.857728511370304,-0.034989299788756471,3.2338182502810175,3.2318389494489002,-0.11312595049594516,283.28125,63.046875,400.0,430.078125,18
1,1650628934503232955,17.390401558969256,-0.034989299788756471,3.2338182502810175,3.2318389494489002,-0.11312595049594516,283.28125,63.046875,400.0,430.078125,19
1,1650628934572395086,17.074795536612076,-0.034989299788756471,3.2338182502810175,3.2318389494489002,-0.11312595049594516,283.28125,63.046875,400.0,430.078125,20
1,1650628934642621994,16.05548963014569,-0.034989299788756471,3.2338182502810175,3.2318389494489002,-0.11312595049594516,283.28125,63.046875,400.0,430.078125,21
1,1650628934716947078,15.273953496840917,-0.034989299788756471,3.2338182502810175,3.2318389494489002,-0.11312595049594516,283.28125,63.046875,400.0,430.078125,22
1,1650628934798028945,16.922751664313093,-0.034863087139219928,3.2339096731671702,3.2319445689663007,-0.11272123727774501,283.125,63.6328125,400.0,425.625,23
1,1650628934868581056,17.442616951464466,-0.034863087139219928,3.2339096731671702,3.2319445689663007,-0.11272123727774501,283.125,63.6328125,400.0,425.625,24
1,1650628934937608957,17.45139842391259,-0.034863087139219928,3.2339096731671702,3.2319445689663007,-0.11272123727774501,283.125,63.6328125,400.0,425.625,25
1,1650628935006375074,15.844363268220263,-0.034863087139219928,3.2339096731671702,3.2319445689663007,-0.11272123727774501,283.125,63.6328125,400.0,425.625,26
1,1650628935085097074,17.204013158434442,-0.031959897627734747,3.2006092931606109,3.1989748250260734,-0.10227373228482559,280.15625,67.8515625,399.375,392.8125,27
1,1650628935155780076,16.7912534879159,-0.031959897627734747,3.2006092931606109,3.1989748250260734,-0.10227373228482559,280.15625,67.8515625,399.375,392.8125,28
1,1650628935227194070,16.896165001611344,-0.031959897627734747,3.2006092931606109,3.1989748250260734,-0.10227373228482559,280.15625,67.8515625,399.375,392.8125,29
1,1650628935298257112,17.12596923755354,-0.031959897627734747,3.2006092931606109,3.1989748250260734,-0.10227373228482559,280.15625,67.8515625,399.375,392.8125,30
1,1650628935371606111,15.122892539336862,-0.03233860613222559,3.2002006541713106,3.1985274383625377,-0.10347199138156524,279.6875,63.984375,400.3125,443.671875,31
1,1650628935452758073,17.19844019731258,-0.03233860613222559,3.2161966900400678,3.2145151107494434,-0.10398919072761056,279.6875,63.984375,400.3125,443.671875,32
1,1650628935524590015,17.298952404520332,-0.03233860613222559,3.2161966900400678,3.2145151107494434,-0.10398919072761056,279.6875,63.984375,400.3125,443.671875,33
1,1650628935598561048,17.02130146297912,-0.03233860613222559,3.2161966900400678,3.2145151107494434,-0.10398919072761056,279.6875,63.984375,400.3125,443.671875,34
